name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date 
Doctor Martha Minow,1893507,Harvard Law School,63035,No,No,Professor,2001-01-01,2009-07-01
Doctor Martha Minow,1893507,Harvard Law School,63035,No,No,Assistant Professor,1981-01-01,1986-01-01
Tara Spalding,1894583,Harvard Law School,63035,No,No,Director - Non-Brd,2009-06-01,2011-02-01
Doctor Martha Minow,1893507,Harvard Law School,63035,No,No,Dean,2009-07-01,2017-06-30
Tara Spalding,1894583,Harvard Law School,63035,No,No,Assistant Director,2001-06-01,2003-06-01
Doctor Martha Minow,1893507,Harvard Law School,63035,No,No,Acting Director,1993-01-01,1994-01-01
Doctor Martha Minow,1893507,Harvard Law School,63035,No,No,Acting Director,2000-01-01,2001-01-01
Doctor Martha Minow,1893507,Harvard Law School,63035,No,No,Professor,2017-06-30,
Doctor Martha Minow,1893507,Harvard Law School,63035,No,No,Professor,1994-01-01,2000-01-01
Tara Spalding,1894583,Harvard Law School,63035,No,No,Associate Director,2007-04-01,2009-06-01
Tara Spalding,1894583,Harvard Law School,63035,No,No,Division Associate Director,2003-06-01,2004-02-01
Tara Spalding,1894583,Harvard Law School,63035,No,No,Division Director,2004-02-01,2007-04-01
Lauren Fletcher,1895465,Harvard Law School,63035,No,No,Lecturer,,
Doctor Martha Minow,1893507,Harvard Law School,63035,No,No,Professor,1986-01-01,1993-01-01
MaryAnn Kanary,1885916,Harvard Law School,63035,No,No,Research Assistant,,
Matt Cipolla,1887747,Harvard Law School,63035,No,No,Assistant,2005-09-01,2007-06-01
Bob Cordy,1883732,Harvard Law School,63035,No,No,Lecturer,,
Doctor Regis Kelly,1871970,Harvard Law School,63035,No,No,Instructor,,
John Muller,1877036,Harvard Law School,63035,No,No,Lecturer,,2015-01-01
S Anaya,1876533,Harvard Law School,63035,No,No,Visiting Professor,2002-01-01,2003-01-01
S Anaya,1876533,Harvard Law School,63035,No,No,Visiting Professor,1998-01-01,1998-01-01
Hannah Ross,1871619,Harvard Law School,63035,No,No,Editor-in-Chief,,1999-01-01
John Coates IV,1866197,Harvard Law School,63035,No,No,Faculty Member,2008-01-01,
Temple Fogg,1875411,Harvard Law School,63035,No,No,Visiting Fellow,2015-01-01,2016-01-01
John Coates IV,1866197,Harvard Law School,63035,No,No,Professor,2001-06-01,2007-06-01
Richard Revesz,1877239,Harvard Law School,63035,No,No,Visiting Professor,1995-01-01,1996-01-01
John Coates IV,1866197,Harvard Law School,63035,No,No,Research Director,2007-06-01,2008-01-01
John Coates IV,1866197,Harvard Law School,63035,No,No,Assistant Professor,1997-06-01,2001-06-01
Troy Paredes,1877758,Harvard Law School,63035,No,No,Lecturer,2014-08-01,
John Manning,1922689,Harvard Law School,63035,No,No,Faculty Member,2004-01-01,2007-01-01
Jim Pautz,1919190,Harvard Law School,63035,No,No,Associate Director,2017-08-01,
John Manning,1922689,Harvard Law School,63035,No,No,Professor,2007-01-01,2013-01-01
John Manning,1922689,Harvard Law School,63035,No,No,Deputy Dean,2013-01-01,2017-06-01
John Manning,1922689,Harvard Law School,63035,No,No,Dean,2017-06-01,
Professor Heather Gerken,1929720,Harvard Law School,63035,No,No,Assistant Professor,2000-07-01,2005-06-01
Bob Fishman,1929994,Harvard Law School,63035,No,No,Lecturer,,
Jay Rosenbaum,1934630,Harvard Law School,63035,No,No,Visiting Faculty Member,2002-01-01,2005-08-01
Glenn Ivey,1926731,Harvard Law School,63035,No,No,Teacher,2013-01-01,2017-01-01
Professor Heather Gerken,1929720,Harvard Law School,63035,No,No,Professor,2005-07-01,2006-06-01
Rafael Lpez Martin,1924504,Harvard Law School,63035,No,No,Professor,,
Robinson Lacy,1934499,Harvard Law School,63035,No,No,Research Assistant,,
Professor Doctor Fernando Reimers,1953636,Harvard Law School,63035,No,No,Professor,,
Michael Bowen,1955482,Harvard Law School,63035,No,No,Guest Lecturer,,
Hank Gutman,1951770,Harvard Law School,63035,No,No,Associate,,
Natalie Fleming Nolen,1948494,Harvard Law School,63035,No,No,Editor,,
Beverly Ledbetter,1954532,Harvard Law School,63035,No,No,Faculty Member,,
Mark Holloway,1958363,Harvard Law School,63035,No,No,Assistant,2006-01-01,2007-01-01
Eric Robinson,1941002,Harvard Law School,63035,No,No,Guest Lecturer,,
Les Schiefelbein Jr,1944136,Harvard Law School,63035,No,No,Lecturer,,
Robert Widen,1943160,Harvard Law School,63035,No,No,Lecturer,,
Kelly DiBlasi,1946629,Harvard Law School,63035,No,No,Assistant,,
Sunny Singh,1946756,Harvard Law School,63035,No,No,Assistant,,
Anne Robinson,1942443,Harvard Law School,63035,No,No,Editor-in-Chief,2000-01-01,2004-01-01
Ray Cotton,1936711,Harvard Law School,63035,No,No,Faculty Member,,
Curtis Krechevsky,1984555,Harvard Law School,63035,No,No,Guest Lecturer,,
Jay Cooper,1986892,Harvard Law School,63035,No,No,Guest Lecturer,,
Charles Borden,1995121,Harvard Law School,63035,No,No,Visiting Lecturer,2012-01-01,2016-01-01
Rachel Brand,1982789,Harvard Law School,63035,No,No,Research Assistant,1997-01-01,1997-01-01
Jean Hanson,1969922,Harvard Law School,63035,No,No,Guest Lecturer,,
Lee Vartan,1970630,Harvard Law School,63035,No,No,Research Assistant,,2003-01-01
Ory Okolloh,1966756,Harvard Law School,63035,No,No,Research Assistant,2003-01-01,2005-01-01
Brienne Letourneau,1967643,Harvard Law School,63035,No,No,Attorney,,
Dan DiPietro,2038684,Harvard Law School,63035,No,No,Professor,,
Professor Carissa Hessick,2030499,Harvard Law School,63035,No,No,Lecturer,2005-01-01,2007-01-01
Robert Jackson Jr,2029454,Harvard Law School,63035,No,No,Research Fellow,2006-01-01,2007-01-01
David Sadkin,2035564,Harvard Law School,63035,No,No,Teacher,,1994-01-01
Adi Osovsky,2029899,Harvard Law School,63035,No,No,Assistant,2013-01-01,2015-05-01
Garrett Moritz,2029745,Harvard Law School,63035,No,No,Managing Editor,,2003-01-01
David Monnier,2024640,Harvard Law School,63035,No,No,Visiting Scholar,2003-01-01,2003-01-01
Kate Nicholson,2022537,Harvard Law School,63035,No,No,Consultant,2014-01-01,
Lisa Marrone,2020637,Harvard Law School,63035,No,No,Research Assistant,2013-01-01,2017-01-01
Kate Nicholson,2022537,Harvard Law School,63035,No,No,Fellow,2009-01-01,2011-01-01
Professor Robin Huang,2105278,Harvard Law School,63035,No,No,Various Positions,,
Ashwin Krishnan,2101449,Harvard Law School,63035,No,No,Editor-in-Chief,2007-01-01,2010-01-01
JP Kaytrosh,2097252,Harvard Law School,63035,No,No,Intern,2010-06-01,2012-05-01
Chris Jochnick,2105117,Harvard Law School,63035,No,No,Lecturer,2008-01-01,
Stuart Brotman,2104272,Harvard Law School,63035,No,No,Faculty Member,1997-07-01,2007-06-01
Isaac Corr,2041332,Harvard Law School,63035,No,No,Lecturer,2014-01-01,2014-01-01
Kathy Patrick,1668679,Harvard Law School,63035,No,No,Instructor,,1985-06-01
Jeffrey Stone,1674964,Harvard Law School,63035,No,No,Lecturer,,
Tiffany Briscoe,1668204,Harvard Law School,63035,No,No,Research Assistant,,1999-01-01
Scott Ziance,1676849,Harvard Law School,63035,No,No,Editor,1994-01-01,1997-01-01
Richard Spohn,1678657,Harvard Law School,63035,No,No,Director - Non-Brd,,
Jon Landers,1672817,Harvard Law School,63035,No,No,Editor,,
Preeta Bansal,1674725,Harvard Law School,63035,No,No,Visiting Scholar,2014-01-01,
Andrew Jacobs,1673269,Harvard Law School,63035,No,No,Researcher,1992-01-01,1992-01-01
Jordan Malz,1677487,Harvard Law School,63035,No,No,Editor,,
Tom Stephens,1678991,Harvard Law School,63035,No,No,Editor-in-Chief,,1984-01-01
Warren Eggleston,1670900,Harvard Law School,63035,No,No,Lecturer,,
Dan Ebner,1675205,Harvard Law School,63035,No,No,Research Assistant,2001-10-01,2003-10-01
Lenny Gail,1678607,Harvard Law School,63035,No,No,Editor,,
Tom Rubin,1676433,Harvard Law School,63035,No,No,Lecturer,2016-01-01,
Leigh Randall,1669549,Harvard Law School,63035,No,No,Editor,,
Gerald Flattmann Jr,1675294,Harvard Law School,63035,No,No,Editor-in-Chief,,1992-01-01
Bill Lee,1668636,Harvard Law School,63035,No,No,Visiting Professor,2008-01-01,
Dale Cendali,1678823,Harvard Law School,63035,No,No,Faculty Member,,
Pantea Yashar,1683702,Harvard Law School,63035,No,No,Editor,,
Rick DiLiberto Jr,1681581,Harvard Law School,63035,No,No,Editor-in-Chief,1985-01-01,1986-01-01
Ken Myers,1690443,Harvard Law School,63035,No,No,Editor,2003-01-01,2006-01-01
Melinda Alankar,1683055,Harvard Law School,63035,No,No,Editor,,
Bobbi Bierhals,1679429,Harvard Law School,63035,No,No,Teacher,,
Patricia Young,1684905,Harvard Law School,63035,No,No,Coordinator,,
Felipe Alves,1616577,Rand Merchant Bank Ltd,67828,No,No,Investment Manager,,
Tim Sherck,1680993,Harvard Law School,63035,No,No,Editor,,1974-01-01
Catherine Reilly,1703579,Harvard Law School,63035,No,No,Associate Editor,1996-01-01,1999-01-01
Mark Bekheit,1695990,Harvard Law School,63035,No,No,Consultant,2009-01-01,2010-01-01
Storm Duncan,1694772,Harvard Law School,63035,No,No,Guest Lecturer,,
Warren Stern,1697261,Harvard Law School,63035,No,No,Lecturer,2008-01-01,2008-01-01
Ted Ruthizer,1702408,Harvard Law School,63035,No,No,Guest Lecturer,2007-01-01,2007-01-01
Maurice Binkow,1692792,Harvard Law School,63035,No,No,Advisor,1955-01-01,1957-01-01
David Douglass,1764798,Harvard Law School,63035,No,No,Adjunct Professor,,
Erica Fox,1757867,Harvard Law School,63035,No,No,Lecturer,1996-01-01,
Sabreena El-Amin,1765275,Harvard Law School,63035,No,No,Research Assistant,2012-09-01,2014-05-01
Ambassador Norman Eisen,1761909,Harvard Law School,63035,No,No,Research Assistant,1989-06-01,1989-09-01
Ilija Penusliski,1755323,Harvard Law School,63035,No,No,Visiting Researcher,2008-09-01,2009-09-01
Ambassador Norman Eisen,1761909,Harvard Law School,63035,No,No,Research Assistant,1990-09-01,1991-06-01
Jenn Schultz,1754764,Harvard Law School,63035,No,No,Editor,,
Jon Hacker,1758169,Harvard Law School,63035,No,No,Lecturer,,
Lorry Splitzer,1742857,Harvard Law School,63035,No,No,Adjunct Professor,,
Lyman Welch,1744403,Harvard Law School,63035,No,No,Executive,1966-01-01,1967-01-01
Michele Roberts,1745275,Harvard Law School,63035,No,No,Adjunct Professor,,
Brent Gurney,1748193,Harvard Law School,63035,No,No,Faculty Member,2016-01-01,
Doctor Dorothee Fischer-Appelt,1749021,Harvard Law School,63035,No,No,Research Fellow,1996-01-01,1997-01-01
Darren Klein,1745598,Harvard Law School,63035,No,No,Editor,2004-01-01,2007-01-01
Danielle Bart,1746591,Harvard Law School,63035,No,No,Assistant,2010-09-01,2013-05-01
William Schmalzl,1742135,Harvard Law School,63035,No,No,Editor,,1977-01-01
Marc Bloostein,1742868,Harvard Law School,63035,No,No,Lecturer,,
Robert Keefe,1748184,Harvard Law School,63035,No,No,Teacher,,
Nathaniel Jones,1748691,Harvard Law School,63035,No,No,Various Positions,,
Erica Sheftman,1747031,Harvard Law School,63035,No,No,Writer,2010-01-01,2011-01-01
Shira Franco,1727769,Harvard Law School,63035,No,No,Co-Editor-in-Chief,1998-01-01,2001-01-01
Kenneth Klee,1738785,Harvard Law School,63035,No,No,Professor,1995-01-01,1996-01-01
Doctor Dan Altman,1717123,Harvard Law School,63035,No,No,Research Fellow,2003-01-01,2005-01-01
Candace Smith,1726127,Harvard Law School,63035,No,No,Associate Editor,,
Ben Apple,1715666,Harvard Law School,63035,No,No,Clerk,2013-08-01,2013-08-01
Jamie Auslander,1715673,Harvard Law School,63035,No,No,Editor,2002-01-01,2005-01-01
Seth Ard,1724190,Harvard Law School,63035,No,No,Teacher,,
Karen Kepler,1726190,Harvard Law School,63035,No,No,Instructor,1999-01-01,2000-01-01
Ben Apple,1715666,Harvard Law School,63035,No,No,Assistant,2012-05-01,2012-08-01
Ben Apple,1715666,Harvard Law School,63035,No,No,Managing Editor,2011-01-01,2012-05-01
Ed Grauman,1717471,Harvard Law School,63035,No,No,Various Positions,2001-01-01,2003-01-01
Miriam Cherry,1862641,Harvard Law School,63035,No,No,Research Assistant,,
Amanda Frost,1854868,Harvard Law School,63035,No,No,Visiting Professor,,
Peter Carfagna,1855923,Harvard Law School,63035,No,No,Lecturer,2006-01-01,
Michael Adams,1865306,Harvard Law School,63035,No,No,Lecturer,2015-01-01,2015-01-01
Doctor Rasmus Goksor,1857896,Harvard Law School,63035,No,No,Visiting Researcher,2007-01-01,2008-01-01
David Hunter,1854874,Harvard Law School,63035,No,No,Visiting Professor,2007-01-01,2007-01-01
Doctor Rasmus Goksor,1857896,Harvard Law School,63035,No,No,Visiting Researcher,2004-01-01,2006-01-01
Stephan Chenette,1854404,Harvard Law School,63035,No,No,Engineer,1998-01-01,2000-01-01
Brad Love,1857381,Harvard Law School,63035,No,No,Research Assistant,,
Kevin Doolan,1855934,Harvard Law School,63035,No,No,Lecturer,2013-03-01,
Jeff Senger,1860782,Harvard Law School,63035,No,No,Teacher,,
Harris Blaine,1865668,Harvard Law School,63035,No,No,Clerk,,
Michael Nieto,1850614,Harvard Law School,63035,No,No,Various Positions,,
Heather Choi,1844607,Harvard Law School,63035,No,No,Editor,,
Sam Bayard,1842812,Harvard Law School,63035,No,No,Lecturer,2008-01-01,2010-01-01
Chris Egleson,1849421,Harvard Law School,63035,No,No,Research Assistant,,
Jack Jacobs,1844255,Harvard Law School,63035,No,No,Visiting Lecturer,,
Anders Yang,1822875,Harvard Law School,63035,No,No,Various Positions,,
Kyle Glover,1828163,Harvard Law School,63035,No,No,Lecturer,2014-01-01,2015-01-01
Jessica Nall,1824628,Harvard Law School,63035,No,No,Editor,1998-01-01,2001-01-01
Elliot Surkin,1822203,Harvard Law School,63035,No,No,Lecturer,1975-01-01,1996-01-01
Jack Sanders Jr,1828536,Harvard Law School,63035,No,No,Advisor,1983-01-01,1989-01-01
Anthony Grumbach,1824578,Harvard Law School,63035,No,No,Editor,1990-01-01,1993-01-01
Matt Holian,1821483,Harvard Law School,63035,No,No,Lecturer,,
Doctor Ann Al-Bahish,1824905,Harvard Law School,63035,No,No,Editor,1990-01-01,1993-01-01
Doctor Kerry Healey,1821384,Harvard Law School,63035,No,No,Visiting Researcher,,
Claire Johnson,1824589,Harvard Law School,63035,No,No,Editor,,
Brennan Bentley,1824539,Harvard Law School,63035,No,No,Senior Editor,2005-01-01,2008-01-01
Larry Corman,1824248,Harvard Law School,63035,No,No,Assistant,1980-01-01,1983-01-01
Kyra Keller,1827493,Harvard Law School,63035,No,No,Guest Professor,2008-01-01,
Professor John Ruhl,1830806,Harvard Law School,63035,No,No,Visiting Lecturer,2008-01-01,2008-01-01
Emily Hughes,1837171,Harvard Law School,63035,No,No,Various Positions,1998-01-01,1999-01-01
Shawna McKee,1834671,Harvard Law School,63035,No,No,Editor,,
Fermin Mendez,1834254,Harvard Law School,63035,No,No,Manager,2007-09-01,2011-05-01
Howard Karasik,1837277,Harvard Law School,63035,No,No,Lecturer,,
Timothy Lewis,1795397,Harvard Law School,63035,No,No,Guest Lecturer,,
Dmitriy Tishyevich,1795751,Harvard Law School,63035,No,No,Liaison Officer,,
Sam Solomon,1792733,Harvard Law School,63035,No,No,Guest Lecturer,,2001-01-01
Tom Newman,1795506,Harvard Law School,63035,No,No,Instructor,1995-01-01,
Kevin Cox,1797367,Harvard Law School,63035,No,No,Research Assistant,,
Stephen Kravit,1795051,Harvard Law School,63035,No,No,Instructor,,1978-01-01
Greg Varallo,1814624,Harvard Law School,63035,No,No,Teacher,,
Joseph Fazioli,1784167,Harvard Law School,63035,No,No,Research Assistant,,
Mark Schneider,1784285,Harvard Law School,63035,No,No,Editor,2000-01-01,2003-01-01
Vincent Cohen Jr,1784577,Harvard Law School,63035,No,No,Instructor,,
Annette Gordon-Reed,1785435,Harvard Law School,63035,No,No,Professor,2012-01-01,
Paul Nittoly,1780325,Harvard Law School,63035,No,No,Faculty Member,2012-07-01,
Jeff Harris,1780480,Harvard Law School,63035,No,No,Senior Editor,,
Mary Soller,1765720,Harvard Law School,63035,No,No,Faculty Member,,
Andrew Wise,1765731,Harvard Law School,63035,No,No,Faculty Member,,
Bonnie Eskenazi,1773511,Harvard Law School,63035,No,No,Guest Lecturer,2009-01-01,
Professor Steve Schulman,1776638,Harvard Law School,63035,No,No,Attorney,2003-01-01,
Braham Ketcham,1769299,Harvard Law School,63035,No,No,Research Assistant,2008-09-01,2009-04-01
Elizabeth Dunning,1769640,Harvard Law School,63035,No,No,Guest Instructor,,
Bert Fields,1773516,Harvard Law School,63035,No,No,Lecturer,,
Michael Satin,1765714,Harvard Law School,63035,No,No,Faculty Member,2012-01-01,
Professor Lucian Bebchuk,1114193,Harvard Law School,63035,No,No,Professor,1994-01-01,1998-01-01
Professor Lucian Bebchuk,1114193,Harvard Law School,63035,No,No,Professor,1988-01-01,1994-01-01
Professor Lucian Bebchuk,1114193,Harvard Law School,63035,No,No,Assistant Professor,1986-01-01,1988-01-01
Brad Karp,1111967,Harvard Law School,63035,No,No,Lecturer,,
Professor Lucian Bebchuk,1114193,Harvard Law School,63035,No,No,Director - Corporate Governance,2003-01-01,
Professor Lucian Bebchuk,1114193,Harvard Law School,63035,No,No,Professor,1998-01-01,2003-01-01
Eustace Olliff III,1093022,Harvard Law School,63035,No,No,Editor,,
Judy Miles,1107875,Harvard Law School,63035,No,No,Managing Editor,,
Jim Morphy,1093045,Harvard Law School,63035,No,No,Guest Lecturer,,
R Walton,1096040,Harvard Law School,63035,No,No,Editor,,
Vic Lewkow,1092794,Harvard Law School,63035,No,No,Guest Lecturer,,
Sarah Raskin,1094915,Harvard Law School,63035,No,No,Fellow,,
Judy Albert,1095620,Harvard Law School,63035,No,No,President,,
Mark Plotkin,1092841,Harvard Law School,63035,No,No,Editor,,
Ash Qureshi,1092876,Harvard Law School,63035,No,No,Assistant Researcher,,
Faiza Saeed,1094459,Harvard Law School,63035,No,No,Guest Lecturer,,
Ken Feinberg,1118064,Harvard Law School,63035,No,No,Professor,2012-01-01,
Karen Lewis,1127648,Harvard Law School,63035,No,No,Associate Editor,1987-01-01,1988-01-01
Daniel Fung,1133984,Harvard Law School,63035,No,No,Visiting Scholar,1998-01-01,1999-01-01
Gary Naftalis,1131189,Harvard Law School,63035,No,No,Visiting Lecturer,1979-01-01,
Meryl Chertoff,1127907,Harvard Law School,63035,No,No,Editor,,
Raja Rajaram,1138159,Harvard Law School,63035,No,No,Trainee,,
John Reid-Dodick,1138388,Harvard Law School,63035,No,No,Managing Editor,,
Rinnie Nardone,1146106,Harvard Law School,63035,No,No,Various Positions,1987-01-01,1993-01-01
Harvey Sonenshine,1144207,Harvard Law School,63035,No,No,Lecturer,,
Doctor Ming-wai Lau,1203521,Harvard Law School,63035,No,No,Visiting Lecturer,2014-01-01,
Professor Jon Molot,1199063,Harvard Law School,63035,No,No,Visiting Professor,2007-07-01,2007-12-01
Craig Reicher,1075277,Harvard Law School,63035,No,No,Lecturer,,
Professor Camille Douglas,1074197,Harvard Law School,63035,No,No,Teacher,,
John Finley,1083624,Harvard Law School,63035,No,No,Guest Lecturer,,
Will Dixon,1083945,Harvard Law School,63035,No,No,Lecturer,,
Jerome Cohen,1068761,Harvard Law School,63035,No,No,Associate Dean,1964-01-01,1981-01-01
Fred Kelly Jr,1071724,Harvard Law School,63035,No,No,Instructor,,
Jerome Cohen,1068761,Harvard Law School,63035,No,No,Lecturer,1981-01-01,1989-01-01
Monty Newlin,1008888,Harvard Law School,63035,No,No,Assistant,1976-01-01,
Paul Dodyk,991531,Harvard Law School,63035,No,No,Editor,,
Dan Tarullo,994446,Harvard Law School,63035,No,No,Professor,1981-01-01,1987-01-01
Paul Dodyk,991531,Harvard Law School,63035,No,No,Editor,1964-01-01,1968-01-01
Doctor Gene Kovacs,985805,Harvard Law School,63035,No,No,Lecturer,,2009-01-01
Ramona Romero,998588,Harvard Law School,63035,No,No,Various Positions,,1988-01-01
Jim Jones,1000428,Harvard Law School,63035,No,No,Guest Lecturer,,
Andrew Crespo,998387,Harvard Law School,63035,No,No,Assistant Professor,2015-01-01,
Bayo Ogunlesi,1000118,Harvard Law School,63035,No,No,Lecturer,,
Dominic Ozanne,998806,Harvard Law School,63035,No,No,Editor,,
Jonathan Lovvorn,844187,Harvard Law School,63035,No,No,Lecturer,2015-09-01,
Mike Zarren,835065,Harvard Law School,63035,No,No,Editor-in-Chief,,
Doctor Richard Mattione,802573,Harvard Law School,63035,No,No,Visiting Fellow,2014-01-01,2014-04-01
Jonathan Chiel,887765,Harvard Law School,63035,No,No,Guest Lecturer,,
David Eun,887691,Harvard Law School,63035,No,No,Teacher,,
Molly McUsic,851544,Harvard Law School,63035,No,No,Visiting Professor,,
Hisashi Owada,853976,Harvard Law School,63035,No,No,Professor,1999-01-01,1999-01-01
Bernard Nussbaum,851744,Harvard Law School,63035,No,No,Editor,1960-01-01,1961-01-01
Barbara Finamore,860221,Harvard Law School,63035,No,No,Editor,,
Mark Gordon,850824,Harvard Law School,63035,No,No,Senior Advisor,1984-01-01,2009-01-01
Chief Justice Robert Anderson,854872,Harvard Law School,63035,No,No,Visiting Professor,2015-01-01,
Lan Yan,861803,Harvard Law School,63035,No,No,Associate,1987-01-01,1988-01-01
Ralph Cavanagh,854875,Harvard Law School,63035,No,No,Lecturer,,
The Hon. Emma Rothschild,853979,Harvard Law School,63035,No,No,Faculty Member,2014-01-01,
Hisashi Owada,853976,Harvard Law School,63035,No,No,Visiting Professor,1987-01-01,1987-01-01
Hisashi Owada,853976,Harvard Law School,63035,No,No,Professor,1989-01-01,1989-01-01
Abby Milstein,851899,Harvard Law School,63035,No,No,Assistant,,
Scott Brown,850814,Harvard Law School,63035,No,No,Associate Director,,
Hisashi Owada,853976,Harvard Law School,63035,No,No,Visiting Professor,2000-01-01,2002-01-01
Professor Bill Alford,852642,Harvard Law School,63035,No,No,Professor,2005-01-01,
Professor Bill Alford,852642,Harvard Law School,63035,No,No,Professor,1990-01-01,2002-01-01
Victoria Bjorklund,850290,Harvard Law School,63035,No,No,Lecturer,,
Ken Howard Jr,852431,Harvard Law School,63035,No,No,Instructor,1986-01-01,1989-01-01
Hisashi Owada,853976,Harvard Law School,63035,No,No,Visiting Professor,1979-01-01,1981-01-01
Mike O'Driscoll,656275,QV Foods Ltd,68370,Yes,Yes,Chairman (Non-Executive),1995-01-01,2005-12-01
Chief Justice Robert Anderson,854872,Harvard Law School,63035,No,No,Visiting Professor,2009-01-01,2010-01-01
Greg Craig,852764,Harvard Law School,63035,No,No,Lecturer,,
Professor Bill Alford,852642,Harvard Law School,63035,No,No,Professor,2002-01-01,2005-01-01
Professor Doctor Gerald Torres,853159,Harvard Law School,63035,No,No,Visiting Professor,2006-08-01,2007-01-01
Leslie Rosenthal,847677,Harvard Law School,63035,No,No,Lecturer,,
Michael Jasny,860725,Harvard Law School,63035,No,No,Editor,,
Nancy Marks,860429,Harvard Law School,63035,No,No,Intern,,
Professor Doctor Gerald Torres,853159,Harvard Law School,63035,No,No,Visiting Professor,1990-08-01,1991-06-01
Stuart Diamond,878986,Harvard Law School,63035,No,No,Associate Director,,
Doctor Mark Rasch,642687,Harvard Law School,63035,No,No,Lecturer,,
Ernest Axelbank,655645,Harvard Law School,63035,No,No,Engineer,1997-02-01,1999-02-01
Mark Duesenberg,651926,Harvard Law School,63035,No,No,Editor,1986-01-01,1987-01-01
Schuima Schulman,622775,Harvard Law School,63035,No,No,Visiting Professor,,
Barry Volpert,624972,Harvard Law School,63035,No,No,Editor,,
Jerry Howe Jr,626375,Harvard Law School,63035,No,No,Editor,,
Michal Barzuza,603742,Harvard Law School,63035,No,No,Fellow,2004-01-01,2005-01-01
Ed Greene,605150,Harvard Law School,63035,No,No,Lecturer,2003-01-01,
John Palfrey Jr,764518,Harvard Law School,63035,No,No,Vice Dean,2008-01-01,2012-06-01
John Palfrey Jr,764518,Harvard Law School,63035,No,No,Professor,2005-01-01,2008-01-01
John Palfrey Jr,764518,Harvard Law School,63035,No,No,Lecturer,2002-08-01,2005-01-01
Ken Rosenberg,734744,Harvard Law School,63035,No,No,Lecturer,,
Nestor Gounaris,746481,Harvard Law School,63035,No,No,Teacher,,
Rick Horrow,752500,Harvard Law School,63035,No,No,Professor,,
Brian Burt,1664236,Harvard Law School,63035,No,No,Managing Editor,1995-01-01,1998-09-01
Michael Levy,1657692,Harvard Law School,63035,No,No,Faculty Member,2011-01-01,
Greg Herbert,1658010,Harvard Law School,63035,No,No,Co-Editor-in-Chief,,
Tiffany Fereydouni,1664929,Harvard Law School,63035,No,No,Intern,2008-10-01,2009-05-01
Ted Wells Jr,1659566,Harvard Law School,63035,No,No,Teacher,,
Professor Doctor Christian Duve,1663177,Harvard Law School,63035,No,No,Mediator,1995-01-01,1997-01-01
A Pappalardo,1657489,Harvard Law School,63035,No,No,Adjunct Professor,1990-01-01,2002-01-01
Ellen Odoner,1661339,Harvard Law School,63035,No,No,Editor,,
Jim Bromley,1655889,Harvard Law School,63035,No,No,Lecturer,2011-01-01,2014-01-01
Glenn Reichardt,1658683,Harvard Law School,63035,No,No,Editor,,
John Townsend,1658440,Harvard Law School,63035,No,No,Faculty Member,,
Lewis Kruger,1665218,Harvard Law School,63035,No,No,Lecturer,,
Neil McGaraghan,1647459,Harvard Law School,63035,No,No,Lecturer,2017-07-01,
Laurie Saylak,1645174,Harvard Law School,63035,No,No,Assistant,,
Shirin Tang,1653565,Harvard Law School,63035,No,No,Fellow,2003-08-01,2004-06-01
Charles Duggan,1655071,Harvard Law School,63035,No,No,Editor,,1994-01-01
Robert Serio,1644647,Harvard Law School,63035,No,No,Editor,,1980-01-01
Jackie Liu,1653488,Harvard Law School,63035,No,No,Co-Editor,,1998-01-01
Professor Arthur Miller,1650882,Harvard Law School,63035,No,No,Visiting Professor,1971-01-01,1972-01-01
Professor Arthur Miller,1650882,Harvard Law School,63035,No,No,Professor,1987-01-01,2007-01-01
Drew Tulumello,1644808,Harvard Law School,63035,No,No,Lecturer,,
Divonne Smoyer,1648655,Harvard Law School,63035,No,No,Editor,1992-01-01,1995-01-01
Avi Weitzman,1645122,Harvard Law School,63035,No,No,Senior Editor,,
Chuck Duross,1654508,Harvard Law School,63035,No,No,Guest Lecturer,,
Susan Kath,1652356,Harvard Law School,63035,No,No,Lecturer,,
John Brown,1645934,Harvard Law School,63035,No,No,Teacher,,
Martin Bienenstock,1626868,Harvard Law School,63035,No,No,Lecturer,2003-09-01,
Professor Susan Davies,1621429,Harvard Law School,63035,No,No,Lecturer,2015-01-01,2016-01-01
Dan Winston,1627897,Harvard Law School,63035,No,No,Advisor,,
Doctor Christian Thiele,1620445,Harvard Law School,63035,No,No,Research Fellow,2001-01-01,2002-01-01
Stephen Kastenberg,1628922,Harvard Law School,63035,No,No,Managing Editor,,1992-01-01
Brant Bishop,1624551,Harvard Law School,63035,No,No,Editor,,1996-01-01
John Bautista,1628150,Harvard Law School,63035,No,No,Editor,,1991-01-01
Jonathan Weiss,1624634,Harvard Law School,63035,No,No,Managing Editor,,2004-01-01
Lenny Feller,1621438,Harvard Law School,63035,No,No,Editor,,
John O'Quinn,1621548,Harvard Law School,63035,No,No,Research Assistant,2000-01-01,2001-01-01
Peter Stokes,1623759,Harvard Law School,63035,No,No,Senior Editor,1999-01-01,2000-01-01
David Abromowitz,1629122,Harvard Law School,63035,No,No,Lecturer,2016-01-01,
Reagan Demas,1622021,Harvard Law School,63035,No,No,Editor,1997-01-01,2000-01-01
Bernard Russell,1630459,Harvard Law School,63035,No,No,Editor,1977-01-01,1979-01-01
