name,name_id,company,company_id,in_board,in_supervisory,role,role_start_date,role_end_date 
Cheryln Chin,1304308,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1984-01-01,1992-01-01
N Winbush II,1311212,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1989-08-01,2003-01-01
Steven Garcia,1308446,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Senior Counsel,2000-01-01,2013-01-01
Venkat Raghavan,1310395,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Director - Engineering,2009-12-01,2012-02-01
Fareed Adib,1310410,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Venkat Raghavan,1310395,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Vice President - Research,2015-12-01,
Suresh Kannan,1307149,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
John Granger,1289916,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Regional General Manager,2010-01-27,2012-03-01
John Granger,1289916,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Regional General Manager,2007-06-29,2010-01-27
David Chang,1286444,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Specialist,1996-01-01,1999-01-01
John Granger,1289916,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Regional General Manager,2012-03-01,2016-01-01
Molly Vanderloo,1287981,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Analyst,,
Anthony Marshall,1286003,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Research Director,2015-01-01,
Vincent Coyne,1284845,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Director - Non-Brd,2012-01-01,
David Stokes,1289986,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional VP,2005-01-01,2008-01-01
Tina Marron-Partridge,1286001,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Managing Partner - Talent,2018-12-01,
Jennifer Stockman,1292359,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
David Stokes,1289986,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional VP,2009-01-01,2011-01-01
Tina Marron-Partridge,1286001,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Vice President/Partner,2014-07-01,2018-12-01
Ryan Berg,1292967,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Architect,2009-07-28,2012-12-01
Paul Magill,1288337,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Vice President - Marketing/Strategy,1999-03-01,2000-06-01
Peggy Burke,1285296,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Tina Marron-Partridge,1286001,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Associate Partner,2005-01-01,2010-03-01
Harrold Rust,1287799,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,2002-04-01
Joel Pulliam,1290498,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1991-06-01,1994-05-01
Pat Barron,1286297,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Sales Executive,1988-01-01,1994-01-01
Dave Martin,1285319,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Rick Oppedisano,1293604,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Designer,1997-01-01,2000-01-01
Ashok Lahiri,1287817,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Engineering Manager,1983-01-01,2003-01-01
Inder Koul,1284283,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1997-01-01,2000-01-01
Steve Lee,1290987,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Software Engineer,1994-01-01,1994-08-01
Jason Dies,1289869,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division General Manager,2009-10-01,2012-03-01
Paul Magill,1288337,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Vice President - Mktg,2000-06-01,2004-05-01
Greg Johnson,835690,INTUIT INC,16626,No,No,Senior VP - Mktg,2012-12-01,2018-08-01
Ananth Siva,1284555,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional Executive,2004-01-01,2005-08-01
Simon Cameron,1284479,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Leader,2009-04-01,2013-07-01
David Stokes,1289986,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1997-01-01,2004-01-01
Michael Shahbazian,377198,INVENTA TECHNOLOGIES INC,16698,No,No,Senior VP/CFO,2000-02-01,2000-11-01
Doctor Mohammad Qayoumi,1292840,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Trainee,1990-08-01,
Tina Chappell,1292989,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Designer,1994-06-01,1995-09-01
John Granger,1289916,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Senior VP - Innovation,2018-01-01,
Sandy Hawke,1284267,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Program Manager,2012-01-01,2012-09-01
John Easton,1284683,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Technologist,2011-05-01,2014-03-01
Dave Linthicum,1288375,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,2001-03-01,2004-01-01
Bob Steelhammer,1293229,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Program Director,1981-07-01,2006-06-01
David Stokes,1289986,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional Chief Executive,2013-01-10,2017-05-01
Simon Cameron,1284479,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Architect,2005-01-01,2009-04-01
John Easton,1284683,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,2010-01-01,2011-05-01
Doug Grounds,1287810,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Anthony Marshall,1286003,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Program Director,2011-05-01,2014-12-01
Anthony Marshall,1286003,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Senior Manager,2005-02-01,2011-05-01
Ananth Siva,1284555,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional Executive,1999-01-01,2004-01-01
Peter Korsten,1285508,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Vice President/Partner,2002-01-01,
Della Cioppa Kehoe,1287811,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1998-03-01,1999-06-01
Gamiel Gran,1291393,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1984-01-01,1994-01-01
Chris Jacobson,1291557,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Senior Engineer,1972-01-01,1980-01-01
Sandy Hawke,1284267,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Manager,2011-02-01,2012-01-01
Jason Dies,1289869,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional Director,2005-09-01,2007-08-01
Michael Dailey,1288340,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Sales Director,2000-01-01,2001-01-01
David Stokes,1289986,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division COO,2017-05-01,
John Granger,1289916,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,2007-01-01,2007-06-29
Joerg Rathenberg,1287519,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Engineer,1989-01-01,1993-05-01
Bob Petrelli,1285297,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Engineer,,
Lori Williams,1285024,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Director - Services,1995-11-01,1998-07-01
Professor Doctor VG Govindarajan,1285150,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Consultant,,
Jason Dies,1289869,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional General Manager,2012-03-01,2014-03-01
David Stokes,1289986,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional General Manager,2011-01-01,2013-01-01
Jason Dies,1289869,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,General Manager,2014-03-01,2015-06-01
Swarup Das,1286449,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Developer,1996-08-01,2001-09-01
Tina Marron-Partridge,1286001,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Executive Partner,2012-03-01,2014-06-01
Simon Cameron,1284479,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Associate Partner,2002-01-01,2005-01-01
John Easton,1284683,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Engineer,2014-03-01,
Matt Anchin,1301043,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1998-05-01,2006-02-01
George Bauer Jr,1295578,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional Group Director,1956-01-01,1986-01-01
Scott Hopkins,1299555,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional General Manager,2012-04-01,2015-02-01
David Eckoff,1299093,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1992-07-01,1999-03-01
Michael Makishima,1894980,INVENTA TECHNOLOGIES INC,16698,No,No,CFO/VP - Finance,1999-12-01,2003-10-01
Doctor Richard Staelin,1298313,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Analyst,1964-01-01,1965-01-01
Pat Ervin,1296562,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1976-01-01,2000-01-01
Doctor Philippe Cini,1294892,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Partner,2008-01-01,2010-01-01
Colin Mitchell,1296874,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Planner,,1999-01-01
Layne Nelson,1298572,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Architect,2002-10-01,2013-03-01
Scott Hopkins,1299555,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1983-03-01,2001-01-01
Joel Farmer,1298043,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Team Leader,2001-01-01,2004-05-01
Maurice Sevigny,1300946,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Director,,
Scott Hopkins,1299555,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division General Manager,2001-01-01,2005-01-01
Dang Pham,1294647,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Account Manager,1987-06-01,1994-06-01
Cindy Wolfe,1301831,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Intern,,
Doctor Richard Staelin,1298313,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Planner,1965-01-01,1966-01-01
Glenn Hewson,1299543,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Specialist,1984-01-01,1993-01-01
Eric Mosbrooker,1300671,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Senior Consultant,1998-01-01,2002-01-01
Doctor Matt Croughan,1299373,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Fellow,1980-07-01,1980-12-01
Layne Nelson,1298572,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Leader,2016-01-01,
Scott Hopkins,1299555,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division General Manager,2007-02-01,2011-02-01
Chris DiPierro,1298039,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Team Leader,1988-06-01,2000-03-01
Amir Mobini,1297113,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
George Bauer Jr,1295578,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Senior Consultant,1986-01-01,1987-01-01
Scott Hopkins,1299555,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division General Manager,2011-02-01,2012-04-01
Bill Humphrey,1300806,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,2005-01-01,2007-01-01
Scott Hopkins,1299555,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional VP,2005-01-01,2007-02-01
Nigel Parsons,1296635,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Representative,1989-05-01,1992-03-01
Doctor Richard Staelin,1298313,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Engineer,1963-01-01,1964-01-01
Luke Szymczak,1301281,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1985-01-01,1991-01-01
Graden Gerig,1295006,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Partner,2002-10-01,2010-03-01
Michael Makishima,1894980,INVENTA TECHNOLOGIES INC,16698,No,No,Controller,1997-07-01,1999-12-01
Jamie Smethie,1297994,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Manager,2019-01-01,
Doug Meikle,1294219,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Manager,1997-01-01,1998-01-01
William Hudspith,1297613,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Regional VP/General Manager,1990-01-01,2001-01-01
Reid Miles,1300919,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1987-01-01,1990-01-01
Alan Bach,1294980,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Marketing Manager,1994-04-01,1996-07-01
Yvette Bright,1300927,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Nasreen Madhany,1296873,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Media Director,1997-01-01,2003-04-01
Tom Patterson,1300505,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Chief Strategist Officer,1996-01-01,1997-01-01
John Sweeney,1294774,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Clerk,,1956-01-01
Chris Neale,1300659,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Director - Business Development,,
Jim Merritt,1295786,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1984-01-01,1999-01-01
Paul Larkins,1336065,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Account Manager,1980-02-01,1984-10-01
Rick Cerwonka,1002240,INVENTA TECHNOLOGIES INC,16698,No,No,President/CEO,2002-12-01,2008-05-01
Scott Gray,1002243,INVENTA TECHNOLOGIES INC,16698,No,No,Chief Technologist,2000-02-01,2008-05-01
Jon Reynolds Jr,767755,INVENTA TECHNOLOGIES INC,16698,Yes,Yes,Director - SD,1998-10-01,2000-01-01
Alan Godfrey,1331776,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Engineer,1983-01-01,1988-01-01
Don Almeida,1333893,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Brian White,1334895,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,2001-01-01,2002-01-01
Verlin Youd,1337166,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Executive,1997-01-01,2000-01-01
Brian Day,1333970,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Director,2007-01-01,2013-08-01
Ken Cavallon,1330688,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Council Member,2013-03-01,2014-07-01
Raj Shivdasani,1335017,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Advisor,1992-01-01,1994-01-01
John Papador,1330565,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Saikat Dey,1333259,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Manager,1997-11-01,2011-06-01
Steve Yount,1331896,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Sales Representative,1977-01-01,1981-01-01
John Schultz,1332255,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Vice President - Sales/Mktg,1999-01-01,2001-09-10
Laura Mauer,1333740,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Controller,1996-02-01,2000-02-01
Andy Seybold,1330903,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Advisory Board Member,,
Sam Berg,1333835,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Dan Connors Jr,1333364,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Representative,1986-01-01,1988-01-01
Brent Rhymes,1330539,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Manager,1995-11-01,1997-03-01
David Domeshek,1331479,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
A Parker,1338322,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Marketing Manager,1985-01-01,1987-01-01
Will King,1331187,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1981-01-01,1994-01-01
John Schultz,1332255,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Marketing Director,1995-01-01,1996-01-01
Kevin Cox,1334843,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Bruce Giacoma,1337905,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Producer,1969-01-01,1976-01-01
Andrew Harding,1334567,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Software Engineer,1996-01-01,1999-01-01
Bill Cason,1331184,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Senior Engineer,1974-01-01,1983-01-01
Chris Stakutis,1331484,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division CTO,2000-09-01,2007-11-01
A Parker,1338322,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1977-01-01,1985-01-01
Marie Hickey,1333472,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Senior Account Executive,1983-01-01,1991-01-01
Kristin Taylor,1333598,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division VP,2017-09-01,
Laura Mauer,1333740,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Program Manager,2000-02-01,2001-06-01
Doctor Shmuel Kliger,1338417,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Member,,
Doctor Manos Antonakakis,1337625,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,2008-05-01,2008-08-01
Bahman Mahbod,1330177,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Michael Flynt,1334612,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Richard Spinella,1336296,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Account Manager,,
Mark Kornbluth,1337843,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Principal,2000-01-01,2002-01-01
A Parker,1338322,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Manager,1987-01-01,1988-01-01
Dave Bradley,1337047,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division VP,2002-07-01,2004-04-01
Jim Byrnes,1333702,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Sales Manager,1980-01-01,1991-01-01
Scott Freiman,1338315,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Engineer,,
Professor David Cheriton,1333372,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Technical Advisor,,
Kerry Padrick,1330887,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Leader,1982-01-01,1984-01-01
John McCann,1331437,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Business Partner,,
Gnter Ollmann,1337649,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Chief Security Strategist,2006-12-01,2009-03-01
Elmer Letts,1331154,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Leader,2000-01-01,2006-07-01
Verlin Youd,1337166,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1990-01-01,1990-01-01
Mark Kornbluth,1337843,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Associate,1990-01-01,1991-01-01
Stu White,1333897,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Leader,2016-03-01,
Ryan Lynch,1330553,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Intern,2007-01-01,2007-01-01
Robert Villarreal,1331686,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Sales Executive,,
Kevin Hickey,1330989,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Branch Manager,1981-06-01,1994-01-01
Chad Loder,1337641,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Engineer,1996-01-01,1998-01-01
Doctor David McIntyre,1330564,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1992-01-01,1994-01-01
Jay McGlynn,1336419,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Marketing Manager,1972-07-01,1986-06-01
Paul Nicolaisen,1338122,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Business Partner,2001-01-01,2005-01-01
David Thacker,1336836,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Mark Milani,1331990,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,
Barry Clarkson,1330958,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Representative,,
Alan Matthews,1337309,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1976-01-01,1980-01-01
Peter McKay,1332160,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division VP,2007-08-01,2008-07-01
David Knight,1332233,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Consultant,,
Joe Mertens,1331364,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division Executive VP/General Manager,2000-06-01,2001-07-01
Dave Bradley,1337047,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division VP,2000-01-01,2002-07-01
Laura Mauer,1333740,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Program Manager,1987-02-01,1996-02-01
Verlin Youd,1337166,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Portfolio Executive,2003-01-01,2004-01-01
J Ashley,1333992,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Director - Information Management,2005-09-01,2008-02-01
Christine Mauro,1334552,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Executive,2016-06-01,
Alan Godfrey,1331776,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Vice President - Mktg,2010-01-01,2011-01-01
Craig Lewis,1332079,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Director - Public Sector,1978-01-01,1994-01-01
James Hutchison,1333058,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Leader,2010-01-01,2010-12-01
Mark Urdahl,1336183,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Manager,1983-08-01,1995-06-01
Brian Day,1333970,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1996-01-01,2007-01-01
Dave Bradley,1337047,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division VP - Marketing,1997-12-01,2000-01-01
John Schultz,1332255,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1997-01-01,1999-01-01
Ken Cavallon,1330688,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Vice President,2015-06-01,2015-11-01
Chris Reigrut,1336110,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Programmer,1986-01-01,1990-01-01
Verlin Youd,1337166,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Software Manager,1996-01-01,1997-01-01
John Schultz,1332255,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1979-01-01,1994-01-01
Allan Schurr,1328075,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division VP,2007-01-01,2015-08-01
Brian Bergdoll,1324085,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,,1986-01-01
Ed Vesely,1322938,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Senior Analyst,1985-01-01,1988-01-01
Luce Veilleux,1322827,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Advisory Board Member,,
Doctor Manish Gupta,1330018,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Editor,2005-03-01,2005-05-01
David Favor,1325892,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Developer,1989-09-01,1989-11-01
Dave Turek,1328078,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division VP,2011-05-01,
Melissa Davis,1324779,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Specialist,2001-08-01,2005-05-01
Mark Homer,1326289,INVENTA TECHNOLOGIES INC,16698,No,No,Senior Project Manager,1998-01-01,1999-01-01
Bob Picciano,1328072,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Division VP,2004-07-01,2006-04-01
Bridget Bidlack,1321612,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Software Engineer,1997-01-01,2000-01-01
Richard O'Keefe,1321595,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Representative,1988-01-01,1992-01-01
Matt Howitt,1326238,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Employee,2010-02-01,2011-10-01
Bob Picciano,1328072,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Various Positions,1987-01-01,2001-03-01
Ed Carney,1323588,INTERNATIONAL BUSINESS MACHINES (IBM) CORP,16506,No,No,Product Manager,1989-01-01,1994-01-01
