company_id,lat,lng
22034,40.756105,-73.9901921
33516,37.8058741,-122.4250473
6738,39.0857316,-77.1489833
18648,37.1774372,-94.3843215
2347403,37.6047262,-77.6439937
27190,42.4839887,-71.193183
9675,39.1003296,-94.5881586
1051317,41.4594491,-81.6397256
8113,41.0443102,-73.5486083
3059013,37.7895508,-122.4003129
18892,40.0512775,-82.8974814
2163792,39.752448,-105.0011122
733,33.7864313,-84.3837324
28702,36.12542,-115.2136515
12151,30.8110524,-83.9369204
25544,29.7370769,-95.4622183
464094,37.4970796,-121.9799896
2593891,38.9235896,-77.2204864
18817,39.5531852,-104.8457211
130,41.8838139,-87.6368092
19589,43.0492373,-87.9131006
19869,38.9492634,-77.3407942
17153,41.0339862,-73.7629097
32601,33.126769,-117.2669894
4621,39.0977292,-94.5823411
22406,47.6124423,-122.3364045
2040088,36.152135,-95.9893886
25339,34.1664274,-118.2955073
6783,38.2549205,-85.5807462
550009,37.5379107,-77.4443828
2597,40.0368051,-76.3719967
1989314,38.9560074,-77.3563771
2822267,40.84593,-74.4387317
20291,42.6876327,-71.2168443
31267,39.2114891,-78.1766608
14433,21.3081985,-157.8608441
4560,44.0178247,-103.2535426
10503,41.1494149,-73.426899
2161030,29.7872635,-95.6045377
27977,30.2648128,-97.7484564
551056,30.1596297,-95.4564633
5749,40.7579332,-73.9722189
9963,42.3564429,-71.0517885
11658,39.1033122,-84.5141082
626612,32.8592804,-96.9328782
1636678,33.9858166,-84.09776
946174,33.051307,-96.8278143
2727,39.7559562,-75.6423114
28713,42.9648461,-78.7125163
2070824,30.2658296,-97.744641
28188,33.8847376,-118.4099502
31287,40.1005222,-83.1043402
126122,33.4480512,-112.0731196
1626065,42.9620386,-88.3319019
25658,39.9523167,-75.1664857
2355566,37.3879124,-122.0831253
14793,35.818927,-78.6069251
2301052,41.0260336,-73.7196625
25277,29.7463228,-95.4514073
13714,39.1903151,-76.903156
1953393,40.7507673,-73.9793811
17965,29.767155,-95.397692
27400,39.0081864,-94.6908213
19778,25.7638876,-80.2567011
59,35.8391729,-78.6410706
24726,40.7639879,-73.9713457
17238,27.8687571,-82.6484117
1431,46.7860464,-92.098798
20517,43.043124,-87.90918
1648073,43.1056829,-89.5182269
19369,34.0198125,-118.4985762
2797305,37.7809636,-122.3927224
803,30.0497309,-95.2499557
33423,38.8928495,-77.0129944
1741489,36.1549585,-95.9905196
2055815,30.4632616,-97.7930389
1742,30.4157875,-91.0549326
1698818,34.0581895,-118.4146216
12240,40.7526019,-73.9951169
3143,26.1200646,-80.1441231
2314855,37.4338871,-121.9215775
50,32.7513958,-97.3445636
17230,34.1010528,-118.3409535
1648593,32.7653114,-97.0511046
86176,39.743642,-104.9854807
14507,36.140848,-86.8187433
3248,33.4274752,-111.9800088
398,33.8865976,-84.4612813
2241578,42.3622015,-71.1014325
18410,40.1469452,-82.9418371
2885437,37.535189,-122.2572798
7045,42.1603973,-70.8839929
113,32.4528753,-99.7331525
466388,32.8653127,-79.9093486
1106041,25.7035838,-80.2945827
564256,32.7919671,-96.7951263
2651424,33.8947569,-84.4846567
18435,30.255065,-81.4628323
1103859,35.0601617,-80.8600057
2129703,40.4806513,-111.8916329
29200,42.2716848,-87.9023784
2922730,35.1411338,-90.0520541
2653398,39.752448,-105.0011122
245286,37.6077619,-77.531933
2534587,37.367648,-121.9181103
24487,36.160032,-86.7743931
30482,34.1506329,-118.0781576
1889928,32.7931508,-96.8080553
26342,40.7974496,-89.6114058
18343,38.6256588,-90.1929457
20887,42.6888361,-71.2114348
21989,40.2098327,-74.1282168
858089,28.4160293,-81.4633968
105052,32.9361294,-117.2350009
73,34.0674823,-118.406589
6910,40.7543961,-73.9817833
2175210,41.8914211,-87.6273487
2463413,33.9346362,-84.3598557
21593,42.9625847,-78.7145406
2610397,38.0155587,-84.4182103
6097,36.226892,-86.3156897
1829403,42.4076226,-71.2741501
15148,41.8851781,-87.6390591
15086,42.3578929,-71.1842589
421366,38.0982867,-84.4941134
1025142,29.5960534,-95.6215642
1672643,33.6763347,-117.8517021
2057821,40.7518684,-73.9755536
25310,41.1158261,-74.1054599
20749,40.6761653,-80.088267
19820,33.920575,-118.3914183
12593,38.8968172,-77.0274317
2307483,40.323533,-76.78213
2822268,38.883978,-77.458285
5227,42.2421982,-87.9039804
640918,41.466321,-73.1496222
2457210,32.8960433,-79.9737355
1812353,34.0529315,-118.2518765
2651922,33.4334183,-111.9672748
2689260,35.0551122,-80.8361354
1002,26.7066139,-80.0501742
28243,39.6839241,-75.6610839
603315,38.2270419,-85.6405367
2763913,26.395193,-80.1180325
1877439,40.1200255,-75.3980305
1051740,41.0311536,-73.6262083
5676,40.8713065,-74.1954627
2539638,40.4477654,-80.0011301
15383,30.2265088,-92.018978
1663616,39.7488698,-104.993925
29263,38.6296755,-90.1888688
29376,38.9592437,-77.4147025
2927408,37.6533984,-122.3990296
19904,41.8819347,-87.6475602
465654,37.7775216,-122.4157118
25377,35.082494,-106.6528481
2212398,39.9569826,-75.1974906
18471,38.9856706,-77.0948025
1732905,28.4167563,-81.4727225
32076,42.6025664,-83.2879437
21756,42.7400148,-84.5390101
30106,27.917127,-82.707835
1995392,29.7573187,-95.3719137
745486,30.194421,-92.002244
1590568,40.7573686,-73.9714981
1810090,37.4729388,-121.9352305
551199,39.4702926,-119.8096261
21710,33.7792561,-84.3895212
4527,34.7701306,-92.4599341
32080,38.3518438,-81.6366438
10606,29.7403262,-95.4731118
12170,40.4473917,-80.003534
2833928,42.2872382,-71.5770683
606143,32.8642196,-96.8101891
33592,41.9947978,-87.8695046
2811205,47.6175814,-122.2001491
11076,47.6150107,-122.1957478
2052587,32.7919671,-96.7951263
1042442,40.7601625,-73.9747832
2009665,32.9056896,-117.23004
33240,29.8100423,-95.4357711
2166858,37.7665832,-122.3877002
21599,35.8511449,-86.4235946
22537,43.490267,-96.7584338
4855,42.3442688,-71.0305676
660699,29.7532925,-95.3723074
2125675,40.7106592,-74.0155582
30004,33.6482983,-111.8984991
31677,45.5134826,-122.6755607
33722,41.0592289,-73.5097026
2243495,38.9206372,-94.6339778
9722,41.8789096,-87.63722
11410,37.4812387,-122.1738067
32166,38.9992599,-77.0275926
466212,32.9006994,-117.2174531
27970,41.0547226,-73.5380168
2503084,21.3078606,-157.8615893
17216,39.9314107,-75.0696929
29823,42.5639024,-83.1373414
2817,44.517726,-88.009331
18646,39.2825875,-76.6016034
13309,48.2199615,-114.3283108
2807644,41.4113643,-81.6621505
5464,41.7732806,-88.2239869
2176902,37.7913249,-122.3929712
1057035,38.9239566,-77.2228268
7262,37.404801,-121.9851671
13610,41.0592172,-81.4769863
16049,37.7704274,-122.3887624
31671,39.1014321,-94.5812889
21232,40.7770931,-73.4112069
7483,43.0485289,-76.059044
1901845,37.9181511,-122.5100465
574649,33.6527125,-117.7478745
1100196,41.8822474,-87.6301719
646224,35.0896305,-92.4373564
33103,38.8936051,-77.0725457
1652268,40.7869402,-73.4147982
27609,43.0382719,-87.901871
2062760,39.8949345,-75.1710457
32263,41.2651094,-96.130981
25523,40.0743164,-75.2891343
1938,34.1221117,-117.79581
2295501,32.9282246,-96.8151682
30302,41.8828891,-87.6327897
1925113,29.5960534,-95.6215642
28065,39.4768819,-76.6538952
1022681,34.0654525,-118.4004998
1802,40.4268963,-79.9634109
2009179,35.0585503,-80.8387303
23049,37.9712577,-87.5717238
2221568,37.5073305,-122.2470875
2308160,42.3538104,-71.057391
16285,34.1418984,-118.1335263
1816703,38.895654,-77.0264904
1284119,29.7532406,-95.4603284
640267,40.3329415,-74.5035722
26497,33.303611,-111.8798599
2210362,37.48487,-122.229315
33148,42.65649,-71.1049921
1811446,41.8494815,-87.9473423
2300928,38.6428059,-90.5080772
2815129,30.1730445,-95.4737399
2215597,28.5399696,-81.3794377
7727,39.962594,-86.1511695
2718727,33.9657961,-84.1198123
7259,40.7567429,-73.9755649
391,36.1308841,-96.0148915
2000816,35.7151844,-81.3175065
1953651,37.6523469,-122.3955917
9109,41.8808419,-87.6407695
17800,40.4414139,-79.9947082
17241,32.8228135,-117.1289306
2593899,28.5164625,-81.4679778
16495,27.5101027,-99.5041755
2607689,39.2836509,-76.6005015
2128031,40.0483909,-83.1230968
2301548,37.519288,-122.2640562
33006,26.3917788,-80.1031818
5970,43.604256,-72.993027
2482066,26.4193399,-81.8096164
625556,29.7579771,-95.363451
1020658,32.9235704,-117.2331123
2646745,29.7370769,-95.4622183
25195,42.5134122,-71.2512267
2449527,36.1158817,-115.1579285
606267,36.8610201,-76.3925086
2360887,39.4061241,-123.3521274
6559,34.1370393,-118.7113329
2728027,37.7920903,-122.4036761
24025,26.1339066,-80.3423209
469033,45.0682408,-93.191775
3036188,36.077477,-79.789425
2044148,39.9523897,-82.9992899
23746,38.2125113,-85.5317798
1701962,36.0722588,-95.9255754
440376,40.7158143,-74.037846
421212,29.7453249,-95.5589387
394,41.987092,-87.981278
2362070,40.6353159,-111.8075896
2991420,32.901097,-117.240021
40,40.1165425,-88.2447112
2745423,40.751727,-73.9774507
2721877,42.5619858,-83.1117827
2066820,40.8474943,-74.4546895
607215,39.76629,-86.158305
7223,41.8806338,-87.6249238
2029,42.4480598,-83.4330564
2300031,39.2464388,-84.379367
1023651,41.886053,-87.6359543
28690,32.336145,-95.2920788
27255,40.7240463,-73.9983888
2164646,30.266699,-97.7428161
2284792,32.7935314,-96.8041306
1990913,30.0134317,-94.0296981
20638,40.5571432,-74.3161904
2125312,37.6936787,-122.4063201
863198,40.0437927,-75.3570679
1941399,37.562112,-122.2860348
2720261,40.7597394,-73.9768133
19630,43.0389547,-87.9094954
29416,41.1400979,-73.2761493
14555,47.7317602,-116.7943349
2657415,29.7534289,-95.4572227
2157602,37.6586897,-122.4001359
876888,37.7818225,-122.4039748
2652039,33.4974454,-117.6650922
636373,39.4149756,-81.4546346
462965,28.5995342,-81.3633973
32389,41.8866708,-87.632017
1700873,34.0578191,-118.4460183
488272,37.6274542,-122.1109042
30087,29.6257451,-95.6021413
1958074,30.2647394,-97.7493579
9168,39.9679291,-83.0080211
2714649,41.2826676,-85.8539817
1066401,39.7488698,-104.993925
22092,40.7579012,-73.6950604
5892,29.7349785,-95.4627916
1642856,41.8281441,-88.0230859
33300,41.5964854,-93.7352776
2037919,42.3924099,-71.2596723
1749783,47.605916,-122.1876508
2022947,37.5985342,-122.3672731
1247066,29.5074457,-98.4802594
2365268,43.0077637,-89.7373723
3007863,34.0465294,-118.4443917
2584810,36.1532977,-95.9891953
3049289,42.052912,-88.0255978
550880,37.5618274,-122.3253
2921814,37.6466336,-122.393365
3064300,33.6904566,-117.859852
18861,40.7356104,-73.5915257
1590329,40.789417,-74.0461222
247122,40.9967941,-73.8572059
13843,39.9536631,-75.1695865
1684312,34.0297235,-118.4695163
867711,40.7840283,-74.0562204
2724089,42.327982,-71.2546148
1645856,37.8978421,-122.0653235
2039,40.3253036,-78.9189675
25191,40.2779348,-74.0469952
1734,41.3262535,-96.0594864
